source,category,title,negative,neutral,positive,sentiment,confidence
r7,Educação,É aposentado por invalidez? Então você tem direitos a ESTES 4 benefícios!,0.3519214391708374,0.30495473742485046,0.34312382340431213,negative,0.3519214391708374
r7,Educação,Professores da rede particular de ensino serão homenageados na Câmara Legislativa do DF,0.16341304779052734,0.3181561231613159,0.5184308886528015,positive,0.5184308886528015
r7,Educação,Governo de SP propõe redução de verbas para a Educação,0.2324681580066681,0.6368798017501831,0.13065208494663239,neutral,0.6368798017501831
r7,Educação,Não resistiu à tentação e olhou para o eclipse? Veja como saber se a sua visão foi afetada!,0.18271982669830322,0.39353492856025696,0.42374521493911743,positive,0.42374521493911743
r7,Educação,Saraiva: o que está por trás da melancólica falência daquela que já foi a maior livraria do Brasil?,0.668247640132904,0.3024643659591675,0.029288027435541153,negative,0.668247640132904
r7,Educação,Novidade! PicPay anuncia 'poupança infantil' no mês das crianças; saiba mais,0.020948946475982666,0.17528405785560608,0.8037669658660889,positive,0.8037669658660889
r7,Educação,Um erro COMUM no preparo pode ACABAR com os nutrientes do feijão; saiba como evitar,0.11880479007959366,0.5751346349716187,0.3060605823993683,neutral,0.5751346349716187
r7,Política,Juiz Appio admite “conduta imprópria” e desiste de vara da Lava Jato,0.829975962638855,0.1393701583147049,0.03065384551882744,negative,0.829975962638855
r7,Política,CPMI 8 de Janeiro: oposição vaia Eliziane Gama,0.5767865777015686,0.37286490201950073,0.05034850910305977,negative,0.5767865777015686
r7,Política,Assessor de líder da oposição na Câmara se envolve em confusão e é exonerado,0.8470335006713867,0.1278538703918457,0.02511264570057392,negative,0.8470335006713867
r7,Política,STF decide que governos devem garantir transporte público gratuito nas eleições,0.15252578258514404,0.5813108086585999,0.2661634087562561,neutral,0.5813108086585999
r7,Política,Professores da rede particular de ensino serão homenageados na Câmara Legislativa do DF,0.16341304779052734,0.3181561231613159,0.5184308886528015,positive,0.5184308886528015
r7,Política,"Em carta ao presidente do Banco Central, Abranet critica limitar parcelamento sem juros no cartão",0.18605287373065948,0.6712483167648315,0.1426987648010254,neutral,0.6712483167648315
r7,Política,‘Trapo de imundícia’ e ‘água de salsicha’: oposição reage a relatório governista da CPMI,0.33418163657188416,0.5655478239059448,0.10027055442333221,neutral,0.5655478239059448
r7,Política,STF começa a analisar regime de bens em casamento de maiores de 70 anos; sessão é suspensa,0.16376979649066925,0.6223692297935486,0.21386100351810455,neutral,0.6223692297935486
r7,Política,Governo federal anuncia medidas para aprimorar serviços de rádio e televisão no Brasil ,0.05576840788125992,0.4427335262298584,0.5014981031417847,positive,0.5014981031417847
r7,Pop_Arte_TV,Valesca Popozuda celebra dez anos de 'Beijinho no Ombro': 'Idosos e crianças me param para cantar',0.19980527460575104,0.30596551299095154,0.4942292273044586,positive,0.4942292273044586
r7,Pop_Arte_TV,MC Daniel reage após Mel Maia dizer que amigo de ex a procura sempre: 'Caminho está livre',0.37557244300842285,0.4848621189594269,0.13956546783447266,neutral,0.4848621189594269
r7,Pop_Arte_TV,"Após ser acusada de plágio, Juliette pede desculpas e diz que música será retirada do ar",0.7579933404922485,0.19601118564605713,0.04599541425704956,negative,0.7579933404922485
r7,Pop_Arte_TV,David Brazil faz apelo e pede a motorista para não expor família de Kayky Brito: 'Siga a sua vida',0.5397670865058899,0.3399939239025116,0.1202390268445015,negative,0.5397670865058899
r7,Pop_Arte_TV,Jada Pinkett Smith revela que ela e Will Smith pretendem escrever um livro juntos,0.17480461299419403,0.48539578914642334,0.3397996127605438,neutral,0.48539578914642334
r7,Pop_Arte_TV,Bruna Biancardi fala sobre rotina de mãe após nascimento de Mavie: 'Totalmente dedicada a ela' ,0.01862664334475994,0.06204289570450783,0.9193304181098938,positive,0.9193304181098938
r7,Pop_Arte_TV,Bruna Biancardi compartilha detalhes sobre o parto de Mavie,0.06415145099163055,0.2454141229391098,0.690434455871582,positive,0.690434455871582
r7,Pop_Arte_TV,Preta Gil abre o jogo e fala sobre traição do ex-marido | Momento Venenosa,0.22987784445285797,0.48181289434432983,0.2883093059062958,neutral,0.48181289434432983
r7,Pop_Arte_TV,Cirurgia e desabafos! Rico Melquiades pede para pararem de atacar médica que realizou sua cirurgia,0.45025742053985596,0.44587740302085876,0.10386517643928528,negative,0.45025742053985596
r7,Viagem,"Praia do Jacaré: Onde fica, o que fazer e tudo sobre o destino de Paraíba!",0.022014951333403587,0.09511071443557739,0.8828743696212769,positive,0.8828743696212769
r7,Viagem,Melhores Spas para você visitar na Itália ,0.006268442142754793,0.01886845752596855,0.9748630523681641,positive,0.9748630523681641
r7,Viagem,Melhores hotéis para se hospedar no Centro de Barcelona ,0.006441270932555199,0.020324887707829475,0.9732338190078735,positive,0.9732338190078735
r7,Viagem,Babbaloo inaugura hotel com experiências sensoriais em São Paulo; veja fotos,0.030584698542952538,0.11123344302177429,0.858181893825531,positive,0.858181893825531
r7,Viagem,Cacau Show inaugura parque temático itinerante em São Paulo,0.07284359633922577,0.23636111617088318,0.6907952427864075,positive,0.6907952427864075
r7,Viagem,123 Milhas: clientes ficam sem reembolso de passagens aéreas,0.6881718635559082,0.289640873670578,0.02218727394938469,negative,0.6881718635559082
r7,Viagem,Disney aumenta preços de ingressos em parques temáticos dos EUA,0.050935905426740646,0.7105873823165894,0.2384766936302185,neutral,0.7105873823165894
r7,Viagem,"Praia de Atalaia: Onde fica, o que fazer e tudo sobre o destino no nordeste!",0.019571086391806602,0.08379918336868286,0.8966297507286072,positive,0.8966297507286072
r7,Viagem,Melhores hotéis para se hospedar no Centro de Lisboa ,0.006311159115284681,0.020720629021525383,0.9729682207107544,positive,0.9729682207107544
r7,Tecnologia,Quer surpreender seu filho? Escolha este celular,0.02203492633998394,0.04638569429516792,0.9315794110298157,positive,0.9315794110298157
r7,Tecnologia,"Mesmo após a morte, parte importante do corpo humano permanece viva",0.24105805158615112,0.3528485894203186,0.4060933291912079,positive,0.4060933291912079
r7,Tecnologia,Home office: 68 vagas para trabalho remoto internacional [18/10],0.07347146421670914,0.39074575901031494,0.5357827544212341,positive,0.5357827544212341
r7,Tecnologia,Netflix encerra plano básico no Brasil,0.19128696620464325,0.7161639928817749,0.09254904836416245,neutral,0.7161639928817749
r7,Tecnologia,Benefícios da utilização da Inteligência Artificial na leitura e processamento de documentos,0.015394225716590881,0.12758128345012665,0.8570244908332825,positive,0.8570244908332825
r7,Tecnologia,"Alerta: graças ao aquecimento global, vírus perigosos podem voltar à ativa",0.31016942858695984,0.5546950101852417,0.13513554632663727,neutral,0.5546950101852417
r7,Tecnologia,"Bateria, IA limitada e mais: veja as principais críticas aos óculos inteligentes da Meta e Ray-Ban",0.04910240322351456,0.3637503385543823,0.5871472358703613,positive,0.5871472358703613
r7,Tecnologia,Falha grave no WinRAR exige que usuários atualizem o app imediatamente,0.5720945000648499,0.4041518568992615,0.023753613233566284,negative,0.5720945000648499
r7,Tecnologia,WhatsApp testa função 'ocultar número' para assegurar privacidade dos usuários,0.08590254932641983,0.4354237914085388,0.47867369651794434,positive,0.47867369651794434
uol,Mundo,Vídeo mostra morte de homem que ficou preso injustamente em blitz,0.6769101619720459,0.2371673732995987,0.08592245727777481,negative,0.6769101619720459
uol,Mundo,Guerra em Israel: ao menos 19 jornalistas foram mortos; 15 eram palestinos,0.8094911575317383,0.15068335831165314,0.039825476706027985,negative,0.8094911575317383
uol,Mundo,Israel diz que soldados vão entrar em Gaza 'em breve',0.4438931345939636,0.45947784185409546,0.09662899374961853,neutral,0.45947784185409546
uol,Mundo,Israel estima ter 30 crianças e adolescentes entre os 200 reféns em Gaza,0.38782021403312683,0.49566999077796936,0.11650976538658142,neutral,0.49566999077796936
uol,Mundo,OMS solicita que ajuda humanitária entre 'todos os dias' em Gaza,0.43472668528556824,0.4293765723705292,0.1358967125415802,negative,0.43472668528556824
uol,Mundo,Relatores da ONU acusam Israel de crime contra humanidade e temem genocídio,0.9198553562164307,0.062131743878126144,0.018012912943959236,negative,0.9198553562164307
uol,Mundo,Funcionários da ONU ficam feridos após bombardeio no sul de Gaza,0.6908326745033264,0.2726651728153229,0.03650211542844772,negative,0.6908326745033264
uol,Mundo,Conselho de Segurança da ONU estende por um ano sanções a grupos armados no Haiti,0.2822346091270447,0.5620403289794922,0.15572503209114075,neutral,0.5620403289794922
uol,Mundo,Notícias da guerra em Israel hoje (19/10): Veja novas atualizações e vídeos,0.11452685296535492,0.4889134466648102,0.3965596556663513,neutral,0.4889134466648102
uol,Educação,"Aquífero Guarani: mapa, importância, profundidade",0.07422950863838196,0.3815687298774719,0.5442017912864685,positive,0.5442017912864685
uol,Educação,Entenda proposta de Tarcísio para diminuir investimento em Educação,0.16058532893657684,0.6031320691108704,0.23628269135951996,neutral,0.6031320691108704
uol,Educação,Jogadores brasileiros são cautelosos em vários aspectos,0.09476948529481888,0.8188206553459167,0.08640991896390915,neutral,0.8188206553459167
uol,Educação,PSI 2024 da UFAM: prazo de inscrição encerra hoje (19),0.2845441699028015,0.6108009815216064,0.10465482622385025,neutral,0.6108009815216064
uol,Educação,Estudantes decidem manter paralisação na USP,0.31157928705215454,0.515323281288147,0.1730974018573761,neutral,0.515323281288147
uol,Educação,Sete erros que podem zerar sua redação no Enem,0.154242604970932,0.7052311897277832,0.14052625000476837,neutral,0.7052311897277832
uol,Educação,Vestibulinho 2024 das Etecs: resultado da redução da taxa,0.025632688775658607,0.48994407057762146,0.4844232201576233,neutral,0.48994407057762146
uol,Educação,"Faraó: quem era, poder, mais famosos do Egito",0.023420851677656174,0.07223179191350937,0.9043474197387695,positive,0.9043474197387695
uol,Educação,Tá no gene? Irmãos de 3 e 5 anos são aceitos em 'sociedade' de superdotados,0.2280808538198471,0.510897159576416,0.26102206110954285,neutral,0.510897159576416
uol,Política,"Aposta de Bolsonaro no Rio, deputado Ramagem financia dupla do 'gabinete do ódio'",0.5523470640182495,0.3707602918148041,0.0768926665186882,negative,0.5523470640182495
uol,Política,Biden dispensa asas da ONU e pula no escuro com Netanyahu,0.8630812764167786,0.1140146553516388,0.022904014214873314,negative,0.8630812764167786
uol,Política,"A Fazenda 2023: Antes de ser expulsa, Rachel Sheherazade citou Bolsonaro",0.25463947653770447,0.5835380554199219,0.16182248294353485,neutral,0.5835380554199219
uol,Política,Dal Piva: expectativa é que Elizeta ofereça denúncia contra Bolsonaro,0.28588682413101196,0.5810527205467224,0.13306039571762085,neutral,0.5810527205467224
uol,Política,Governo pede 'bom senso' nas redes após presidente da EBC ser demitido,0.27333301305770874,0.6240036487579346,0.10266329348087311,neutral,0.6240036487579346
uol,Política,Entenda proposta de Tarcísio para diminuir investimento em Educação,0.16058532893657684,0.6031320691108704,0.23628269135951996,neutral,0.6031320691108704
uol,Política,TSE rejeita ações de Bolsonaro que pediam inelegibilidade de Lula,0.4068727195262909,0.4523044228553772,0.1408228874206543,neutral,0.4523044228553772
uol,Política,Sakamoto: Lula retomou ritmo de trabalho e volta ao Planalto semana que vem,0.03472716733813286,0.28738611936569214,0.6778867244720459,positive,0.6778867244720459
uol,Política,PGR pede que PF investigue R$ 17 milhões enviados via Pix a Bolsonaro,0.5739423632621765,0.3386613726615906,0.08739631623029709,negative,0.5739423632621765
uol,Pop_Arte_TV,Prefeitura de SP multa Luisa Sonza por show e a inscreve na dívida ativa,0.8086883425712585,0.1687939316034317,0.02251778170466423,negative,0.8086883425712585
uol,Pop_Arte_TV,"Com música 'Funk Rave', Anitta vence premiação no VMA pela segunda vez",0.050949785858392715,0.17033973336219788,0.7787104845046997,positive,0.7787104845046997
uol,Pop_Arte_TV,"Com decote e transparência, Anitta mostra look especial para o VMA 2023",0.037123966962099075,0.09163746237754822,0.8712385296821594,positive,0.8712385296821594
uol,Pop_Arte_TV,"Quanto é a fortuna de Taylor Swift, uma das mulheres mais ricas do mundo?",0.25586962699890137,0.29521656036376953,0.4489138126373291,positive,0.4489138126373291
uol,Pop_Arte_TV,Beyoncé 'abençoa' brasileiros que viajaram 72h para show: 'Inacreditável',0.028017090633511543,0.06507711112499237,0.9069057703018188,positive,0.9069057703018188
uol,Pop_Arte_TV,Ludmilla está na trilha de 'Velozes e Furiosos 10': 'Parte do segredo',0.06742969155311584,0.25039950013160706,0.6821708083152771,positive,0.6821708083152771
uol,Pop_Arte_TV,O que fez Anitta deixar Warner Music e encerrar parceria de 11 anos?,0.45770537853240967,0.46159806847572327,0.08069656044244766,neutral,0.46159806847572327
uol,Pop_Arte_TV,'Ela se supera': Anitta faz festa de 30 anos com gringos e entrada VIP,0.02266985923051834,0.05113113299012184,0.9261990785598755,positive,0.9261990785598755
uol,Pop_Arte_TV,Duda Beat mostrará nova versão em próximo álbum: 'Rainha da Alegria também',0.09052056819200516,0.2809526026248932,0.6285268068313599,positive,0.6285268068313599
uol,Viagem, Caçamos ladrões com a mulher do 'Attenzione Pickpocket'  ,0.6991304159164429,0.23910312354564667,0.06176648288965225,negative,0.6991304159164429
uol,Viagem," Ele pedalou 22,4 mil km do Alasca até Ushuaia e bateu recorde mundial  ",0.058647748082876205,0.12129168212413788,0.8200606107711792,positive,0.8200606107711792
uol,Viagem, Primeiro navio cargueiro do mundo movido a vela chega ao Brasil amanhã  ,0.060540761798620224,0.19207395613193512,0.7473852634429932,positive,0.7473852634429932
uol,Viagem,'Machu Picchu brasileira' tem casas dentro de cavernas,0.30983564257621765,0.5539211630821228,0.13624313473701477,neutral,0.5539211630821228
uol,Viagem,Tel Aviv é joia democrática de Israel,0.01859232597053051,0.07903125137090683,0.9023763537406921,positive,0.9023763537406921
uol,Viagem,Quem salva os animais nas guerras? Refúgio na Jordânia abriga vítimas,0.5771743655204773,0.37843120098114014,0.04439447447657585,negative,0.5771743655204773
uol,Viagem,Quase parando! Esse trem é tão lento que virou atração turística,0.6022957563400269,0.3397867977619171,0.05791741982102394,negative,0.6022957563400269
uol,Viagem,Brasileiro cruza a América de mochila produzindo e vendendo comida vegana,0.3227347135543823,0.46019622683525085,0.21706902980804443,neutral,0.46019622683525085
uol,Viagem,"Banheiro portátil, arte na praia: a vida do casal que mora em um Celta",0.01817997917532921,0.059069305658340454,0.9227507710456848,positive,0.9227507710456848
uol,Tecnologia,"Por que a Estônia, país mais digital do mundo, está atrás de brasileiros?",0.39981964230537415,0.5532320141792297,0.04694833233952522,neutral,0.5532320141792297
uol,Tecnologia,Efeito Bruxelas: o 'poder invisível' da Europa por trás do PL das Fake News,0.27558350563049316,0.5258976221084595,0.19851882755756378,neutral,0.5258976221084595
uol,Tecnologia,Galaxy M34 5G tem ótima tela e bateria que segura o tranco por 2 dias,0.01895773597061634,0.08812180161476135,0.8929204344749451,positive,0.8929204344749451
uol,Tecnologia,"Fiquei 4 dias sem acesso à conta da minha empresa no Inter, diz cliente",0.5778368711471558,0.37435489892959595,0.047808196395635605,negative,0.5778368711471558
uol,Tecnologia,"Apesar da bateria, Galaxy Watch6 é o melhor smartwatch para Android",0.005027061328291893,0.028743309900164604,0.9662296772003174,positive,0.9662296772003174
uol,Tecnologia,WhatsApp libera 2 contas simultâneas no mesmo celular; veja como fazer,0.06204155460000038,0.30964210629463196,0.6283164024353027,positive,0.6283164024353027
uol,Tecnologia,iPhone 'pelando': Apple culpa Instagram e Uber por bug do superaquecimento,0.6676624417304993,0.30258840322494507,0.029749108478426933,negative,0.6676624417304993
uol,Tecnologia, Cérebro de TikTok: o impacto das redes sociais na atenção das crianças  ,0.07777782529592514,0.3621949851512909,0.5600271821022034,positive,0.5600271821022034
uol,Tecnologia, TikTok: Ronaldo Lemos explica o aplicativo que parece ler a sua mente  ,0.04590485244989395,0.18800082802772522,0.7660943269729614,positive,0.7660943269729614
